ax_axis,ay_axis,az_axis,magn_z,x_axis,y_axis,z_axis,activity_type
-3,-2,1,0,-98,35,77,situps
-3,-2,1,0,-98,35,77,situps
-3,-2,1,0,-98,35,77,situps
-3,-2,1,0,-98,35,77,situps
-3,-2,1,0,-98,35,77,situps
5,2,4,0,-39,42,-20,situps
1,2,1,0,24,108,-33,situps
1,0,1,0,-72,116,-22,situps
-1,-1,1,0,-72,116,-22,situps
-4,-1,0,0,-10,171,26,situps
-3,0,0,0,-10,171,26,situps
-1,-1,-1,0,-118,125,11,situps
0,0,-2,0,-67,113,33,situps
0,0,-2,0,-67,113,33,situps
2,0,-2,0,-84,69,18,situps
1,0,-2,0,-84,69,18,situps
-1,-2,0,0,-109,4,16,situps
0,-1,0,0,-107,-19,42,situps
-1,0,0,0,32,-19,-31,situps
-1,0,0,0,32,-19,-31,situps
0,0,0,0,43,-53,-26,situps
1,0,-1,0,48,-75,-35,situps
1,0,0,0,48,-75,-35,situps
1,1,-1,0,66,-96,-44,situps
1,0,1,0,66,-96,-44,situps
1,0,1,0,83,-115,-46,situps
1,0,2,0,98,-99,-9,situps
1,1,1,0,98,-99,-9,situps
1,1,1,0,28,-103,-2,situps
2,1,1,0,28,-103,-2,situps
3,2,3,0,42,-82,-15,situps
2,2,2,0,31,-69,1,situps
3,2,2,0,31,-69,1,situps
2,1,1,0,-42,-53,-2,situps
3,0,1,0,-42,-53,-2,situps
0,1,1,0,8,59,-26,situps
-2,0,-1,0,-60,97,-21,situps
-1,-1,0,0,-67,112,12,situps
-2,-1,-1,0,-67,112,12,situps
-5,-2,0,0,-74,143,22,situps
-4,-1,-1,0,-69,144,57,situps
-4,-2,-2,0,-69,144,57,situps
-1,-1,-2,0,-87,125,48,situps
1,0,-3,0,-87,125,48,situps
2,0,-2,0,-70,80,8,situps
1,-1,-2,0,-42,38,3,situps
-1,-1,0,0,-42,38,3,situps
-1,-2,0,0,-128,-36,34,situps
-1,0,-1,0,-128,-36,34,situps
-1,-1,-1,0,42,-43,-36,situps
-1,0,-1,0,75,-66,-35,situps
1,0,-1,0,56,-70,-59,situps
-1,0,0,0,56,-70,-59,situps
0,0,1,0,101,-90,-35,situps
0,1,1,0,149,-116,-20,situps
0,1,1,0,149,-116,-20,situps
1,1,1,0,25,-118,-8,situps
3,1,1,0,25,-118,-8,situps
2,1,3,0,29,-101,-26,situps
2,2,2,0,50,-79,22,situps
1,1,1,0,50,-79,22,situps
4,1,2,0,-10,-55,-3,situps
3,1,3,0,-10,-55,-3,situps
1,1,1,0,-9,29,-7,situps
-1,0,-1,0,-37,84,-41,situps
-2,0,-2,0,-37,84,-41,situps
-2,-1,-1,0,-74,121,-11,situps
-4,-2,0,0,-74,121,-11,situps
-5,-2,2,0,-86,167,25,situps
-5,0,1,0,4,186,39,situps
-2,-1,-2,0,-81,131,53,situps
-2,-1,-2,0,-81,131,53,situps
-2,-1,-2,0,-81,131,53,situps
4,1,-3,0,-65,32,16,situps
2,0,-3,0,-65,32,16,situps
-1,-1,-2,0,-52,-5,22,situps
-2,-1,-1,0,-52,-5,22,situps
-1,0,-1,0,-50,-17,-3,situps
-1,0,-1,0,-50,-17,-3,situps
-1,0,-1,0,-50,-17,-3,situps
-1,0,-1,0,-50,-17,-3,situps
-1,0,-1,0,-50,-17,-3,situps
-1,0,-1,0,-50,-17,-3,situps
-1,0,-1,0,-50,-17,-3,situps
-1,0,-1,0,-50,-17,-3,situps
-1,0,-1,0,-50,-17,-3,situps
-1,0,-1,0,-50,-17,-3,situps
4,3,4,0,19,86,-25,situps
1,2,3,0,19,86,-25,situps
1,1,2,0,-68,99,-11,situps
-2,-1,1,0,-59,140,-9,situps
-3,0,1,0,17,176,7,situps
-4,-2,-1,0,17,176,7,situps
-2,0,-1,0,-59,159,13,situps
2,0,-2,0,-111,108,18,situps
3,0,-2,0,-72,70,-3,situps
3,0,-1,0,-72,70,-3,situps
0,0,1,0,-64,12,-2,situps
-1,-2,0,0,-2,-34,37,situps
-2,-1,-1,0,-2,-34,37,situps
-2,-1,-1,0,-2,-34,37,situps
-2,-1,-1,0,-2,-34,37,situps
-2,-1,-1,0,-2,-34,37,situps
-2,-1,-1,0,-2,-34,37,situps
-2,-1,-1,0,-2,-34,37,situps
-2,-1,-1,0,-2,-34,37,situps
-2,-1,-1,0,-2,-34,37,situps
-2,-1,-1,0,-2,-34,37,situps
-2,-1,-1,0,-2,-34,37,situps
-2,-1,-1,0,-2,-34,37,situps
-2,-1,-1,0,-2,-34,37,situps
-2,-1,-1,0,-2,-34,37,situps
1,2,2,0,-30,112,-24,situps
-3,0,0,0,-27,165,13,situps
-3,-1,0,0,-27,165,13,situps
-1,0,-1,0,-37,154,13,situps
1,-1,-2,0,-167,71,9,situps
3,0,-3,0,-167,71,9,situps
3,0,-2,0,-103,48,-3,situps
2,0,0,0,-103,48,-3,situps
-1,-2,-1,0,52,-24,25,situps
-2,-1,-1,0,52,-24,25,situps
0,0,-1,0,49,-72,-51,situps
0,0,-1,0,49,-72,-51,situps
1,0,0,0,51,-92,-25,situps
0,0,0,0,73,-115,-23,situps
0,0,0,0,73,-115,-23,situps
0,0,1,0,60,-128,-38,situps
1,1,0,0,60,-128,-38,situps
1,1,1,0,61,-122,-20,situps
2,1,1,0,72,-110,-19,situps
2,2,2,0,72,-110,-19,situps
3,1,1,0,33,-90,11,situps
3,2,3,0,40,-58,1,situps
3,3,3,0,8,-28,5,situps
4,1,1,0,8,-28,5,situps
2,1,1,0,44,61,-18,situps
-1,0,-1,0,44,61,-18,situps
-2,-1,-1,0,-61,83,-14,situps
-2,-1,-1,0,-75,123,-26,situps
-4,-1,0,0,-20,175,1,situps
-4,-1,-1,0,-20,175,1,situps
-5,-1,-2,0,-70,169,5,situps
-1,-2,-1,0,-135,130,28,situps
1,0,-2,0,-135,130,28,situps
2,-1,-1,0,-136,63,-1,situps
2,-1,-1,0,-136,63,-1,situps
-1,-1,0,0,-58,20,29,situps
-2,-1,0,0,-26,-19,15,situps
-1,-1,0,0,-26,-19,15,situps
-1,0,0,0,34,-68,-50,situps
-1,0,-1,0,34,-68,-50,situps
-1,-1,-1,0,39,-101,-34,situps
0,0,-1,0,60,-118,-48,situps
0,0,-1,0,60,-118,-48,situps
1,0,-1,0,71,-128,-38,situps
1,0,1,0,71,-128,-38,situps
1,1,0,0,83,-123,-26,situps
2,1,1,0,40,-118,-11,situps
3,2,2,0,34,-83,-3,situps
4,2,2,0,34,-83,-3,situps
3,1,2,0,54,-50,6,situps
4,2,3,0,14,-24,2,situps
3,2,2,0,14,-24,2,situps
2,1,1,0,-27,32,-20,situps
-2,1,0,0,-27,32,-20,situps
-2,1,-1,0,27,103,-26,situps
-2,0,-1,0,-30,134,-46,situps
-3,-1,0,0,-30,134,-46,situps
-5,-1,1,0,-43,183,14,situps
-6,0,-1,0,-43,183,14,situps
-4,-3,-1,0,-117,143,-9,situps
-3,0,-1,0,-56,136,9,situps
3,-1,-3,0,-142,59,15,situps
3,-1,-2,0,-142,59,15,situps
1,-1,-1,0,-53,44,-3,situps
-1,-1,0,0,-47,12,21,situps
-1,-1,0,0,-47,12,21,situps
-1,-1,0,0,-47,12,21,situps
-1,-1,0,0,-47,12,21,situps
-1,-1,0,0,-47,12,21,situps
-1,-1,0,0,-47,12,21,situps
-1,-1,0,0,-47,12,21,situps
-1,-1,0,0,-47,12,21,situps
-1,-1,0,0,-47,12,21,situps
-1,-1,0,0,-47,12,21,situps
-1,-1,0,0,-47,12,21,situps
-3,-1,0,0,-75,176,28,situps
-1,0,-1,0,-66,129,-1,situps
2,-1,-2,0,-66,129,-1,situps
4,0,-1,0,-84,66,0,situps
3,0,-1,0,-98,13,9,situps
2,0,0,0,-98,13,9,situps
-1,-2,0,0,-103,-53,23,situps
-2,0,-1,0,-103,-53,23,situps
0,0,-1,0,0,-63,-32,situps
0,0,-1,0,74,-79,-47,situps
0,0,0,0,92,-102,-31,situps
0,1,0,0,92,-102,-31,situps
0,0,1,0,50,-132,-36,situps
1,0,1,0,50,-132,-36,situps
0,1,1,0,78,-127,-20,situps
1,1,2,0,51,-114,-4,situps
3,2,2,0,51,-114,-4,situps
2,2,3,0,53,-95,2,situps
2,1,1,0,53,-95,2,situps
4,2,2,0,10,-73,7,situps
4,2,2,0,-14,-8,-9,situps
2,1,2,0,-14,-8,-9,situps
-1,1,2,0,62,91,-23,situps
-1,1,1,0,62,91,-23,situps
-2,0,-1,0,-23,106,-21,situps
-3,-1,-1,0,-81,126,-21,situps
-4,-1,-2,0,-39,160,7,situps
-4,-1,-2,0,-39,160,7,situps
-2,0,-1,0,-12,172,12,situps
3,-1,-3,0,-125,99,4,situps
3,-1,-2,0,-88,60,7,situps
2,0,-1,0,-88,60,7,situps
-2,-1,1,0,-65,10,6,situps
-1,-2,0,0,42,-28,31,situps
-1,-1,-1,0,42,-28,31,situps
-1,0,0,0,72,-65,-45,situps
0,0,-1,0,72,-65,-45,situps
0,0,-1,0,47,-106,-28,situps
0,0,0,0,70,-130,-21,situps
0,0,0,0,70,-130,-21,situps
0,0,0,0,73,-142,-4,situps
0,1,0,0,73,-142,-4,situps
2,1,1,0,14,-137,-1,situps
2,2,2,0,67,-107,-10,situps
3,2,2,0,67,-107,-10,situps
2,1,1,0,19,-81,17,situps
3,3,4,0,33,-26,-12,situps
2,1,1,0,-62,11,8,situps
0,0,1,0,-62,11,8,situps
0,1,0,0,35,92,-36,situps
-1,0,-1,0,35,92,-36,situps
-2,-1,-1,0,-28,109,-19,situps
-3,-1,0,0,-50,150,-5,situps
-4,-1,0,0,-50,150,-5,situps
-4,-1,-1,0,-63,144,-16,situps
-3,-1,-2,0,-63,144,-16,situps
1,-1,-2,0,-93,96,-4,situps
2,0,-2,0,-93,96,-4,situps
2,0,-1,0,-66,64,-11,situps
-1,-1,0,0,-66,64,-11,situps
-3,-2,1,0,-60,4,16,situps
0,0,0,0,21,-43,-14,situps
-1,-1,0,0,21,-43,-14,situps
0,-1,-1,0,54,-95,-14,situps
0,0,-1,0,54,-95,-14,situps
0,0,-1,0,56,-128,-24,situps
1,0,0,0,40,-155,-17,situps
0,0,0,0,38,-159,-6,situps
1,0,1,0,38,-159,-6,situps
1,1,1,0,37,-127,-13,situps
4,1,3,0,0,-110,-3,situps
4,1,2,0,0,-110,-3,situps
4,0,2,0,15,-66,5,situps
4,1,2,0,15,-66,5,situps
4,1,2,0,15,-66,5,situps
4,1,2,0,15,-66,5,situps
-2,0,1,0,23,92,-18,situps
-3,0,-1,0,0,134,-27,situps
-4,-1,0,0,-63,160,-2,situps
-5,0,0,0,-43,168,3,situps
-4,-1,0,0,-43,168,3,situps
-2,0,-2,0,-23,144,-8,situps
0,-2,-3,0,-23,144,-8,situps
2,-1,-3,0,-92,98,9,situps
3,0,-2,0,-53,62,-16,situps
2,0,-1,0,-53,62,-16,situps
-1,-1,1,0,-54,7,5,situps
-2,-2,0,0,-54,7,5,situps
0,0,-1,0,68,-76,-39,situps
1,0,-1,0,68,-76,-39,situps
0,0,-1,0,53,-115,-33,situps
0,0,0,0,53,-115,-33,situps
0,0,0,0,77,-126,-24,situps
-1,0,2,0,90,-134,-2,situps
-1,1,1,0,90,-134,-2,situps
1,1,1,0,48,-126,-2,situps
2,2,2,0,48,-126,-2,situps
2,2,1,0,47,-105,7,situps
3,1,1,0,6,-68,2,situps
2,2,2,0,6,-68,2,situps
2,2,2,0,14,13,-9,situps
1,1,1,0,14,13,-9,situps
-2,0,-1,0,-18,112,-12,situps
-1,-1,-1,0,-18,112,-12,situps
-3,-1,-1,0,-14,155,7,situps
-4,-2,0,0,-14,155,7,situps
-4,-1,-1,0,-25,167,18,situps
-4,-1,-2,0,-141,139,15,situps
-4,-1,-2,0,-141,139,15,situps
1,0,-2,0,11,132,6,situps
3,0,-2,0,11,132,6,situps
4,-1,-1,0,-136,32,4,situps
1,-1,-1,0,-36,11,16,situps
-3,-2,0,0,-36,11,16,situps
-3,-2,0,0,-36,11,16,situps
-3,-2,0,0,-36,11,16,situps
-3,-2,0,0,-36,11,16,situps
-3,-2,0,0,-36,11,16,situps
-3,-2,0,0,-36,11,16,situps
-3,-2,0,0,-36,11,16,situps
-3,-2,0,0,-36,11,16,situps
-3,-2,0,0,-36,11,16,situps
-3,-2,0,0,-36,11,16,situps
-3,-2,0,0,-36,11,16,situps
-3,-2,0,0,-36,11,16,situps
1,1,1,0,-58,131,6,situps
-1,0,1,0,-58,131,6,pause
-3,-1,-1,0,-25,171,12,pause
2,0,-1,0,-84,132,20,pause
2,0,0,0,-107,55,10,pause
1,-1,-1,0,-178,-31,39,pause
-1,0,-2,0,-100,-57,11,pause
-1,1,-3,0,-100,-57,11,pause
-1,1,-2,0,-106,-57,-7,pause
-1,1,-2,0,-106,-57,-7,pause
-1,1,-2,0,-106,-57,-7,pause
-1,0,-1,0,-35,0,1,pause
-1,-1,0,0,-35,0,1,pause
-1,0,0,0,-17,10,7,pause
-1,0,-1,0,-17,10,7,pause
0,0,-1,0,-48,1,-19,pause
0,0,-1,0,-28,16,-14,pause
-1,-1,-1,0,-32,28,5,pause
-1,-1,0,0,-32,28,5,pause
0,-1,-1,0,-80,3,-5,pause
0,-1,-1,0,-30,17,-8,pause
0,-1,-1,0,-30,17,-8,pause
0,-1,-1,0,-36,9,-1,pause
0,-1,-2,0,-36,9,-1,pause
0,0,-1,0,-11,23,-12,pause
0,0,-1,0,-7,14,-8,pause
0,0,-1,0,-7,14,-8,pause
0,0,-1,0,-26,3,4,pause
0,0,-1,0,-26,3,4,pause
0,0,-1,0,-16,5,-5,pause
0,0,-1,0,1,8,-3,pause
0,0,-1,0,1,8,-3,pause
0,0,-1,0,-3,4,0,pause
0,0,0,0,-3,4,0,pause
0,0,0,0,-10,-1,0,pause
0,0,0,0,-5,0,1,pause
0,0,0,0,-5,0,1,pause
0,0,0,0,-2,2,0,pause
0,0,0,0,0,2,-1,pause
0,0,0,0,0,1,0,pause
0,0,0,0,0,1,0,pause
0,0,0,0,0,1,0,pause
0,0,0,0,0,1,0,pause
0,0,0,0,-3,1,1,pause
0,0,0,0,-2,1,-1,pause
0,0,0,0,-2,1,-1,pause
0,0,0,0,0,-1,-1,pause
0,0,0,0,0,-1,-1,pause
0,0,0,0,4,-6,-1,pause
0,0,0,0,-6,-10,0,pause
0,0,0,0,-6,-10,0,pause
0,0,0,0,-13,0,1,pause
0,0,0,0,-13,0,1,pause
-1,0,0,0,-18,-4,19,pause
-1,0,0,0,-38,-30,25,pause
-1,1,1,0,-38,-30,25,pause
-1,0,1,0,-41,-35,19,pause
1,1,1,0,-74,-63,-9,pause
1,0,1,0,-77,-66,-38,pause
0,-1,1,0,-77,-66,-38,pause
0,0,0,0,-27,-62,-10,pause
0,0,1,0,-27,-62,-10,pause
1,0,1,0,47,-16,13,pause
1,0,2,0,60,5,21,pause
1,0,2,0,60,5,21,pause
0,0,1,0,66,32,33,pause
-1,0,1,0,66,32,33,pause
-2,0,-1,0,89,52,21,pause
-2,1,-2,0,16,4,-15,pause
-1,1,-2,0,16,4,-15,pause
-1,1,-2,0,6,-10,-26,pause
0,1,-1,0,6,-10,-26,pause
0,0,-1,0,48,-5,0,pause
0,0,1,0,45,-15,5,pause
0,0,1,0,45,-15,5,pause
1,1,2,0,30,-42,-25,pause
1,1,3,0,62,-43,-21,pause
1,0,2,0,1,-46,11,pause
2,0,2,0,1,-46,11,pause
2,-1,1,0,7,-21,15,pause
1,0,1,0,7,-21,15,pause
0,0,1,0,33,0,2,pause
-1,-1,0,0,69,20,-34,pause
-1,0,1,0,69,20,-34,pause
-1,1,-1,0,148,8,-61,pause
-1,1,0,0,148,8,-61,pause
0,1,0,0,104,11,-54,pause
0,1,0,0,38,0,-23,pause
0,0,1,0,38,0,-23,pause
0,0,0,0,86,0,-13,pause
0,0,0,0,86,0,-13,pause
0,1,0,0,69,22,-16,pause
-1,2,0,0,21,9,-1,pause
0,0,1,0,-7,-15,-7,pause
0,0,1,0,-7,-15,-7,pause
0,0,1,0,-3,-24,-26,pause
1,0,0,0,-7,-27,-41,pause
1,-1,1,0,-7,-27,-41,pause
1,0,1,0,-3,-41,-36,pause
1,-1,1,0,-3,-41,-36,pause
2,-1,1,0,-32,-81,-38,pause
2,-1,1,0,-32,-81,-38,pause
3,-1,2,0,-43,-117,-67,pause
3,-2,2,0,7,-101,-109,pause
4,-2,2,0,7,-101,-109,pause
4,-1,2,0,13,-77,5,pause
5,1,2,0,13,-77,5,pause
2,1,0,0,12,-27,-15,pause
2,-2,0,0,12,-27,-15,pause
3,0,1,0,-6,-33,-11,pause
2,0,1,0,-6,-17,3,pause
1,0,0,0,-6,-17,3,pause
1,0,0,0,-2,2,2,pause
1,0,0,0,-2,2,2,pause
1,0,0,0,-5,-6,7,pause
1,0,0,0,-2,-9,9,pause
1,0,0,0,-2,-9,9,pause
1,0,0,0,-3,-5,5,pause
0,0,1,0,-3,-5,5,pause
0,0,1,0,-3,-5,5,pause
0,0,1,0,-3,-5,5,pause
0,0,1,0,-3,-5,5,pause
0,0,1,0,-3,-5,5,pause
0,0,1,0,-3,-5,5,pause
0,0,1,0,-3,-5,5,pause
0,0,1,0,-3,-5,5,pause
0,0,1,0,-3,-5,5,pause
0,0,1,0,-3,-5,5,pause
1,0,-1,0,-8,8,-4,pause
0,0,-1,0,14,16,-23,pause
0,1,0,0,14,16,-23,pause
-1,1,0,0,50,10,-14,pause
-1,1,0,0,50,10,-14,pause
0,-1,2,0,-33,8,3,pause
1,-1,0,0,-44,2,-16,pause
1,0,0,0,-44,2,-16,pause
1,-1,-1,0,-3,-8,-18,pause
1,1,0,0,-3,-8,-18,pause
0,0,0,0,0,3,-2,pause
0,0,0,0,0,3,-2,pause
0,0,0,0,-6,5,-3,pause
0,0,0,0,-6,5,-3,pause
0,0,0,0,-5,-1,-5,pause
0,0,0,0,-5,0,-4,pause
0,0,0,0,-5,0,-4,pause
0,0,0,0,-2,-1,-5,pause
0,0,0,0,-2,-1,-5,pause
0,0,0,0,-1,-6,-7,pause
0,0,0,0,2,-4,-3,pause
0,0,0,0,2,-4,-3,pause
0,0,0,0,-5,2,1,pause
0,0,0,0,-5,2,1,pause
0,0,0,0,-1,-2,-3,pause
0,0,0,0,-2,1,0,pause
0,0,0,0,-2,1,0,pause
0,0,0,0,-5,2,-2,pause
0,0,0,0,-5,2,-2,pause
0,0,0,0,-1,-5,-3,pause
0,0,0,0,0,-5,-3,pause
0,0,0,0,16,0,-2,pause
0,0,0,0,16,0,-2,pause
0,0,0,0,16,0,-2,pause
0,0,0,0,16,0,-2,pause
0,0,0,0,16,0,-2,pause
0,0,0,0,16,0,-2,pause
0,0,0,0,16,0,-2,pause
0,0,0,0,16,0,-2,pause
0,0,0,0,16,0,-2,pause
0,0,0,0,16,0,-2,pause
0,0,0,0,16,0,-2,pause
-3,8,-1,0,16,0,-2,pause
-3,7,-1,0,-34,4,4,pause
-2,5,0,0,-34,4,4,pause
-2,2,1,0,-442,-9,-5,pause
0,-5,-2,0,-442,-9,-5,pause
0,-10,-3,0,-659,-28,-45,pause
0,-6,-4,0,-58,-7,-8,pause
0,-6,-4,0,-58,-7,-8,pause
-1,3,0,0,768,15,31,pause
-1,11,3,0,222,4,15,pause
-1,5,1,0,61,20,9,pause
0,3,1,0,61,20,9,pause
0,3,1,0,5,3,-3,pause
0,3,1,0,5,3,-3,pause
0,2,0,0,2,-6,-5,pause
0,1,0,0,0,-5,-5,pause
0,1,0,0,-2,-3,-7,pause
0,1,0,0,-2,-3,-7,pause
0,1,0,0,-5,-3,-6,pause
0,0,0,0,-3,-4,-5,pause
0,0,0,0,-3,-4,-5,pause
0,0,0,0,-5,-5,-4,pause
0,0,0,0,-5,-5,-4,pause
0,0,0,0,-9,-6,-3,pause
0,0,0,0,-10,-5,-3,pause
0,0,0,0,-10,-5,-3,pause
0,0,0,0,-10,-7,-4,pause
0,0,0,0,-10,-7,-4,pause
0,0,0,0,-7,-6,-6,pause
0,0,0,0,-21,-9,3,pause
0,0,0,0,-21,-9,3,pause
0,0,0,0,-21,-9,3,pause
0,-1,1,0,-20,-8,-4,pause
0,-1,1,0,-35,-22,5,pause
1,-1,0,0,-35,-22,5,pause
1,-1,0,0,-71,-23,2,pause
1,-1,0,0,-71,-23,2,pause
1,-2,1,0,-57,-11,-5,pause
1,-1,0,0,-15,-19,-3,pause
1,-1,0,0,-15,-19,-3,pause
1,-1,0,0,-5,-16,-2,pause
1,-1,0,0,-5,-16,-2,pause
1,-1,0,0,-12,-13,3,pause
1,-1,0,0,-16,-11,5,pause
1,-1,0,0,-16,-11,5,pause
1,-1,0,0,-11,-8,1,pause
0,-1,0,0,-11,-8,1,pause
0,0,0,0,-8,-2,-4,pause
0,0,0,0,-7,-2,-4,pause
0,0,0,0,-7,-2,-4,pause
0,0,0,0,-12,-9,1,pause
0,0,0,0,-9,-5,-3,pause
0,0,0,0,-9,-3,-5,pause
0,0,0,0,-9,-3,-5,pause
0,0,0,0,-14,-3,3,pause
0,-1,0,0,-14,-3,3,pause
0,-1,0,0,-15,-9,-1,pause
0,0,0,0,-12,-4,-4,pause
0,0,0,0,-12,-4,-4,pause
0,0,0,0,-12,1,-4,pause
0,0,0,0,-12,1,-4,pause
0,0,0,0,-4,1,-2,pause
0,0,0,0,-7,2,4,pause
0,0,0,0,-7,2,4,pause
0,0,0,0,-8,2,10,pause
0,-1,0,0,-8,2,10,pause
0,0,0,0,-2,0,6,pause
0,0,0,0,-2,-1,7,pause
0,0,0,0,-2,-1,7,pause
0,0,0,0,-3,-3,5,pause
0,0,0,0,-3,-3,5,pause
0,0,0,0,-3,-3,3,pause
0,0,0,0,-3,-3,3,pause
0,0,0,0,-4,-3,5,pause
0,0,0,0,-4,-3,5,pause
0,0,0,0,-3,0,4,pause
0,0,0,0,-5,-2,1,pause
0,0,0,0,-5,-2,1,pause
0,0,0,0,-3,0,4,pause
0,0,0,0,-3,0,4,pause
0,0,0,0,-6,-2,1,pause
0,0,0,0,-2,0,1,pause
0,0,0,0,-2,0,1,pause
0,0,0,0,-1,-1,1,pause
0,0,0,0,-1,-1,1,pause
0,0,0,0,-5,-4,5,pause
0,0,0,0,-1,0,-2,pause
0,0,0,0,-1,0,-2,pause
0,0,0,0,-5,-2,1,pause
0,0,0,0,-5,-2,0,pause
0,0,0,0,-5,-1,0,pause
0,0,0,0,-5,-1,0,pause
0,0,0,0,-3,-1,-1,pause
0,0,0,0,-3,-1,-1,pause
0,0,0,0,-4,-3,-3,pause
0,0,0,0,-6,-1,-1,pause
0,0,0,0,-6,-1,-1,pause
0,0,0,0,0,-3,-1,pause
0,0,0,0,0,-3,-1,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-4,1,0,pause
0,0,0,0,-4,1,0,pause
0,0,0,0,-3,3,-1,pause
0,0,0,0,-3,3,-1,pause
0,0,0,0,-3,-2,0,pause
0,0,0,0,-6,-2,-1,pause
0,0,0,0,-6,-2,-1,pause
0,0,0,0,-5,-1,2,pause
0,0,0,0,-5,2,1,pause
0,0,0,0,-5,2,0,pause
0,0,0,0,-5,2,0,pause
0,0,0,0,-5,2,0,pause
0,0,0,0,-6,0,1,pause
0,0,0,0,-3,-2,3,pause
0,0,0,0,-4,-1,-2,pause
0,0,0,0,-1,0,-3,pause
0,0,0,0,-1,0,-3,pause
0,0,0,0,-1,0,-3,pause
0,0,0,0,-1,0,-3,pause
0,0,0,0,-1,0,-3,pause
0,0,0,0,-1,0,-3,pause
0,0,0,0,-1,0,-3,pause
0,0,0,0,-1,0,-3,pause
0,0,0,0,-1,0,-3,pause
0,0,0,0,-1,0,-3,pause
0,0,0,0,-1,0,-3,pause
0,0,0,0,-1,0,-3,pause
0,0,0,0,-1,0,-3,pause
0,0,0,0,-1,0,-3,pause
0,0,0,0,-1,0,-3,pause
0,-1,0,0,-1,0,-3,pause
0,-1,0,0,-1,0,-3,pause
0,0,0,0,-5,-2,0,pause
0,-1,0,0,-3,1,1,pause
0,0,0,0,-3,1,1,pause
0,0,0,0,-1,2,-1,pause
0,0,0,0,-1,2,-1,pause
0,0,0,0,-3,0,2,pause
0,0,0,0,-1,-4,1,pause
0,0,0,0,-1,-4,1,pause
0,0,0,0,-1,-3,-1,pause
0,0,0,0,-4,-2,-2,pause
0,0,0,0,-1,1,-2,pause
0,0,0,0,-1,1,-2,pause
0,0,0,0,-1,0,-2,pause
0,0,0,0,-1,0,-2,pause
0,0,0,0,-3,-1,-3,pause
0,0,0,0,-1,3,-2,pause
0,0,0,0,-1,3,-2,pause
0,0,0,0,-1,0,-1,pause
0,0,0,0,-1,0,-1,pause
0,0,0,0,4,-1,-2,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,3,0,1,pause
0,0,0,0,3,0,1,pause
0,0,0,0,-4,0,-3,pause
0,0,0,0,-2,3,0,pause
0,0,0,0,-2,3,0,pause
0,0,0,0,-1,-1,2,pause
0,0,0,0,-3,1,7,pause
0,0,0,0,-5,-1,6,pause
0,0,0,0,-5,-1,6,pause
0,0,0,0,-2,-2,5,pause
0,0,0,0,-2,-2,5,pause
0,0,0,0,6,3,2,pause
0,0,0,0,0,9,2,pause
0,0,0,0,0,9,2,pause
0,0,0,0,5,6,-1,pause
0,0,0,0,5,6,-1,pause
0,0,0,0,-2,0,6,pause
0,0,0,0,-5,2,2,pause
0,0,0,0,-5,2,2,pause
0,0,0,0,-3,-2,3,pause
0,0,0,0,-3,-2,3,pause
0,0,0,0,-5,-5,0,pause
0,0,0,0,-4,-5,-3,pause
0,0,0,0,-4,-5,-3,pause
0,0,0,0,-6,-3,-4,pause
0,0,0,0,-3,-2,-3,pause
0,0,0,0,-5,-1,-3,pause
0,0,0,0,-5,-1,-3,pause
0,0,0,0,-1,-4,-1,pause
0,0,0,0,-1,-4,-1,pause
0,0,0,0,-2,0,-3,pause
0,0,0,0,-6,-5,2,pause
0,0,0,0,-6,-5,2,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,9,-2,-3,pause
0,0,0,0,-4,-4,1,pause
0,0,0,0,3,-3,3,pause
0,0,0,0,3,-3,3,pause
0,0,0,0,0,2,6,pause
0,0,0,0,-4,-1,3,pause
0,0,0,0,-3,-1,1,pause
0,0,0,0,-3,-1,1,pause
0,0,0,0,-2,0,-2,pause
0,0,0,0,-5,-2,-4,pause
0,0,0,0,-5,-2,-4,pause
0,0,0,0,-7,1,-5,pause
0,0,0,0,-7,1,-5,pause
0,0,0,0,-1,0,0,pause
0,0,0,0,3,3,7,pause
0,0,0,0,3,3,7,pause
0,0,0,0,-2,0,2,pause
0,0,0,0,-2,0,2,pause
0,0,0,0,-2,-4,0,pause
0,0,0,0,-2,-1,-3,pause
0,0,0,0,-2,-1,-3,pause
0,0,0,0,-7,-3,-5,pause
0,0,0,0,-7,-3,-5,pause
0,0,0,0,-2,3,-3,pause
0,0,0,0,-6,1,0,pause
0,0,0,0,-6,1,0,pause
0,0,0,0,-4,0,4,pause
0,0,0,0,-4,0,4,pause
0,0,0,0,-3,-1,3,pause
0,0,0,0,-3,-1,3,pause
0,0,0,0,-5,-2,-5,pause
0,0,0,0,-5,-2,-5,pause
0,0,0,0,-3,0,-4,pause
