x_axis,y_axis,z_axis,ax_axis,ay_axis,az_axis,activity_type
-25,7,51,0,2,-1,situps
-16,15,28,0,0,-1,situps
-34,28,46,0,1,0,situps
-43,30,47,0,2,-1,situps
20,9,-1,0,4,-2,situps
-6,-28,-12,0,0,0,situps
-10,-15,-11,0,-1,0,situps
1,-10,-1,0,0,1,situps
17,2,-4,0,2,0,situps
-4,-5,-8,0,-2,-1,situps
11,-9,-2,0,1,1,situps
2,-7,-12,0,0,-1,situps
6,-18,-15,0,1,0,situps
2,-25,-35,0,1,0,situps
-21,-33,-42,0,-2,1,situps
-2,-45,-39,0,0,-1,situps
15,-42,-45,0,-1,-1,situps
-18,-41,-41,0,0,4,situps
24,-18,-38,0,-1,0,situps
-9,-50,-47,0,0,1,situps
-17,-36,-51,1,-2,1,situps
-24,9,-31,0,-2,3,situps
17,1,-59,0,0,1,situps
-21,0,-24,0,-2,-1,situps
4,19,-29,0,-1,2,situps
-25,13,-14,0,-3,-1,situps
21,11,-25,0,2,2,situps
-29,-7,2,1,-3,-3,situps
-17,12,1,0,0,2,situps
8,24,-4,-1,0,-1,situps
19,13,-4,0,0,1,situps
6,11,6,0,-1,-1,situps
14,19,4,0,0,-1,situps
-7,4,19,0,0,0,situps
24,25,15,0,0,-1,situps
55,10,18,0,-1,0,situps
80,39,19,0,1,-1,situps
-24,29,30,0,-1,0,situps
0,25,61,0,1,-1,situps
-21,22,53,0,1,0,situps
-47,9,77,0,-1,0,situps
10,24,61,-1,2,-1,situps
-65,3,46,0,1,-1,situps
9,33,59,0,2,2,situps
-50,34,49,0,1,-1,situps
-6,17,43,0,2,-2,situps
1,-28,9,0,3,-3,situps
11,-30,-11,-1,1,1,situps
-20,-20,-9,1,0,1,situps
37,6,1,0,-1,0,situps
-15,1,3,0,1,0,situps
4,-4,-1,0,1,0,situps
17,-11,-8,0,0,0,situps
-17,-32,-4,0,0,0,situps
-8,-17,-22,0,1,1,situps
3,-11,-33,0,-1,0,situps
-3,-25,-38,0,0,1,situps
24,-29,-48,0,-1,0,situps
-15,-23,-38,0,-1,1,situps
35,-27,-48,0,-1,0,situps
-27,-26,-47,0,-3,1,situps
28,-25,-53,0,1,1,situps
-43,-24,-48,1,-1,2,situps
46,0,-45,0,-1,-1,situps
-53,-32,-40,0,-2,1,situps
-42,-15,-21,0,-1,2,situps
20,0,-40,0,1,0,situps
-37,-5,-12,0,-2,0,situps
-18,15,-9,0,-1,1,situps
-10,-11,-7,0,0,0,situps
-1,6,4,0,0,1,situps
6,19,-2,0,-2,-2,situps
18,25,9,-1,1,0,situps
0,25,8,0,-1,-1,situps
-8,19,26,0,-1,0,situps
15,36,28,0,0,0,situps
6,39,28,0,0,-1,situps
5,30,41,0,1,-2,situps
17,39,46,0,0,-1,situps
9,30,53,0,1,-1,situps
26,30,54,0,1,-1,situps
-33,11,64,0,0,-1,situps
38,12,71,0,3,-1,situps
-31,16,44,0,1,0,situps
19,23,50,0,1,-1,situps
-52,31,41,0,2,1,situps
-1,13,4,0,4,-4,situps
22,-30,-21,0,-1,0,situps
7,-14,-25,0,0,1,situps
8,-13,-5,0,-1,0,situps
9,6,-3,-1,1,1,situps
-18,-3,-3,0,0,-1,situps
-9,7,9,1,-1,0,situps
-26,12,4,0,2,0,situps
9,-3,3,0,0,-1,situps
11,-5,-5,0,1,0,situps
8,-18,-14,0,0,-1,situps
17,-22,-19,0,1,0,situps
9,-22,-26,0,-1,0,situps
-11,-34,-27,1,-1,0,situps
69,-25,-47,0,0,0,situps
-9,-42,-61,0,0,1,situps
14,-25,-48,1,-3,1,situps
-8,-20,-52,-1,0,2,situps
37,-17,-49,0,0,0,situps
-82,-30,-30,0,-4,0,situps
21,-23,-32,0,2,1,situps
-94,-21,-45,1,-5,0,situps
55,32,-24,-1,1,0,situps
-39,-8,-14,0,-3,0,situps
-16,-14,-4,0,0,0,situps
-13,5,-4,0,0,2,situps
-29,12,2,0,-1,-1,situps
20,13,-5,0,0,1,situps
-14,-6,8,0,0,1,situps
18,12,6,0,1,0,situps
0,1,19,0,-1,0,situps
45,25,9,0,1,0,situps
-8,14,22,0,-1,-1,situps
27,27,27,0,1,-1,situps
15,27,38,0,0,0,situps
25,33,39,0,0,-1,situps
-13,14,57,0,1,-1,situps
17,23,56,0,-1,0,situps
26,32,81,0,1,-1,situps
31,27,65,0,2,-2,situps
-70,2,49,0,2,-1,situps
-30,9,21,0,3,0,situps
-18,0,14,0,0,-2,situps
8,2,17,0,2,1,situps
2,9,1,0,1,0,situps
14,-5,6,0,0,0,situps
-14,3,-5,0,1,0,situps
4,-5,-1,0,-1,-1,situps
-15,-7,-4,0,0,0,situps
-3,-2,-9,0,1,0,situps
-31,2,-11,0,-1,0,situps
-25,-3,-7,0,1,0,situps
-12,-7,-5,0,-1,0,situps
-28,-18,-20,0,1,0,situps
-20,-24,-23,0,-1,0,situps
-26,-25,-33,0,0,1,situps
31,-27,-29,1,1,1,situps
-11,-17,-26,0,-1,2,situps
24,-29,-41,-1,1,-1,situps
-9,-37,-66,0,-2,2,situps
20,-26,-51,1,-1,2,situps
53,-10,-59,-1,0,-2,situps
-17,-27,-45,1,-1,3,situps
-2,17,-25,-1,-2,-1,situps
-55,-4,-21,1,-4,3,situps
48,24,-20,-1,0,0,situps
-6,6,-24,0,-1,0,situps
-21,-11,3,0,-2,0,situps
-21,-5,-7,0,0,0,situps
16,16,2,0,1,1,situps
-25,-4,7,1,-3,-1,situps
20,11,11,0,1,0,situps
-20,5,15,0,0,0,situps
13,20,25,0,-1,0,situps
4,16,25,0,1,-1,situps
8,21,39,0,-1,-1,situps
-28,9,48,0,2,0,situps
39,35,34,0,0,0,situps
-27,32,54,0,0,-1,situps
39,29,89,0,1,0,situps
-6,13,97,0,1,-1,situps
17,38,57,0,5,0,situps
14,25,20,1,2,-3,situps
1,8,-7,0,1,0,situps
-27,-4,5,0,1,0,situps
-2,5,8,0,0,-1,situps
-9,0,-2,0,2,0,situps
11,-12,-10,0,0,0,situps
-3,-7,-8,0,0,0,situps
17,2,-3,0,0,0,situps
-3,-2,3,0,0,0,situps
9,-4,-3,0,1,0,situps
-5,-4,-11,0,-1,0,situps
6,-7,-12,0,1,0,situps
7,-11,-26,0,0,-1,situps
-15,-30,-44,1,1,0,situps
3,-40,-65,0,-1,0,situps
5,-28,-50,1,-2,1,situps
14,-14,-59,-1,0,2,situps
23,-19,-47,1,-2,-1,situps
1,-18,-51,-1,0,1,situps
-9,-48,-64,0,-1,-2,situps
-54,-17,-32,0,-3,2,situps
8,-7,-30,-1,-1,1,situps
-41,-11,-22,0,-3,2,situps
37,4,-22,0,1,0,situps
-22,-4,-2,0,-2,0,situps
-7,3,11,0,-1,-1,situps
-21,-10,-2,0,-1,0,situps
16,-4,14,0,1,1,situps
2,13,4,0,0,1,situps
8,3,16,0,-1,0,situps
12,11,12,0,0,-1,situps
16,6,24,0,0,1,situps
16,19,31,0,0,0,situps
29,30,27,0,0,-1,situps
-10,9,39,0,2,0,situps
25,28,25,0,0,0,situps
-35,9,60,0,0,-1,situps
56,31,56,0,1,-1,situps
-35,4,57,0,1,0,situps
48,29,75,0,2,0,situps
-35,21,63,0,1,-1,situps
3,21,46,-1,3,0,situps
-24,5,17,0,2,-1,situps
-3,-9,-10,0,1,0,situps
24,-1,-11,0,1,0,situps
4,0,-1,0,-1,0,situps
7,6,11,0,1,0,situps
-1,0,0,0,1,0,situps
2,-5,-8,0,0,-1,situps
-6,7,-15,0,0,1,situps
1,0,-13,0,0,0,situps
3,-5,-7,0,-1,0,situps
-2,-9,-14,0,1,0,situps
6,-16,-22,0,0,0,situps
4,-17,-32,0,1,1,situps
29,-24,-52,1,0,-1,situps
0,-31,-51,0,-1,1,situps
43,-23,-55,0,-1,1,situps
-16,-36,-58,0,-2,1,situps
46,-18,-52,0,-1,1,situps
-50,-24,-41,0,-1,0,situps
35,-17,-49,-1,-1,0,situps
-80,-20,-24,1,-2,1,situps
-23,-11,-22,-1,-3,1,situps
-35,-36,-20,0,1,0,situps
3,-6,-25,0,0,1,situps
-4,12,-7,0,0,0,situps
21,20,-22,0,-2,0,situps
-47,1,2,-1,0,0,situps
24,3,-5,0,0,-1,situps
-4,9,6,0,-1,0,situps
-8,9,14,0,0,0,situps
-11,0,20,0,0,0,situps
17,15,21,0,0,0,situps
21,20,21,0,1,0,situps
6,17,34,0,-1,-1,situps
32,25,35,0,0,0,situps
-17,9,42,0,0,-1,situps
14,18,47,0,0,1,situps
-4,14,93,0,1,0,situps
0,24,81,0,2,0,situps
-64,22,65,0,3,-1,situps
-2,11,28,1,5,-2,situps
-12,-5,-30,0,1,-1,situps
5,-7,-4,0,-2,0,situps
15,10,2,0,2,0,situps
19,0,-1,0,0,-1,situps
12,-2,-6,-1,0,1,situps
-10,-6,-8,0,0,0,situps
12,2,-3,0,0,0,situps
6,1,-1,0,0,0,situps
-3,-1,-2,0,1,0,situps
10,-5,-4,0,0,-1,situps
4,-16,-13,0,0,0,situps
2,-25,-26,0,1,0,situps
-3,-19,-44,0,-1,1,situps
45,-30,-56,0,0,-1,situps
-30,-31,-48,0,-2,2,situps
62,-39,-65,0,0,-1,situps
-39,-21,-61,0,-1,1,situps
27,-14,-54,0,-1,1,situps
-21,-26,-51,0,-2,1,situps
-3,-36,-32,0,0,-1,situps
-45,-18,-37,0,-2,1,situps
-45,-14,-17,0,-3,0,situps
-6,11,-24,0,1,2,situps
-22,8,-18,0,-2,-2,situps
-10,6,-9,0,-1,1,situps
20,32,-16,0,0,0,situps
11,21,-1,0,-1,-1,situps
-11,-1,10,0,0,1,situps
6,11,16,0,-1,-1,situps
13,13,18,0,0,1,situps
31,30,20,-1,1,0,situps
6,10,21,0,-2,-2,situps
58,30,29,0,1,0,situps
-25,10,40,0,1,-1,situps
17,31,49,0,-1,0,situps
1,25,60,0,1,-1,situps
-12,6,71,0,0,0,situps
-14,11,77,0,1,0,situps
-8,18,66,0,3,0,situps
-48,6,61,1,1,0,situps
19,24,53,0,2,0,situps
-86,0,28,0,2,-2,situps
38,-6,-9,0,4,0,situps
-4,-9,-13,0,-3,0,situps
6,-7,13,0,2,1,situps
19,7,5,0,0,-1,situps
-12,-7,-5,0,1,0,situps
25,-5,-12,0,0,0,situps
-12,-8,-8,0,0,0,situps
13,-3,-5,0,0,0,situps
-4,-5,-1,0,0,0,situps
8,-1,-7,0,0,-1,situps
28,-9,-19,0,0,0,situps
14,-25,-27,0,0,0,situps
22,-32,-43,0,0,1,situps
3,-29,-50,-1,-1,0,situps
1,-47,-58,0,-1,1,situps
18,-30,-64,0,0,1,situps
5,-24,-52,0,-2,1,situps
11,-30,-65,0,0,0,situps
-4,-25,-58,0,-3,1,situps
-41,-16,-34,0,-1,0,situps
-26,-20,-26,0,-4,1,situps
20,-5,-36,0,3,3,situps
-22,16,-39,0,-3,-1,situps
-25,-11,-19,0,-2,0,situps
-12,1,-13,1,0,1,situps
-3,8,-9,0,-2,1,situps
-4,6,2,0,-1,1,situps
-10,9,5,0,0,-2,situps
15,13,13,0,0,0,situps
-19,8,19,0,0,-1,situps
46,31,13,0,1,0,situps
17,4,25,0,0,-1,situps
19,21,35,0,0,0,situps
-4,20,50,0,0,0,situps
8,22,57,0,0,-1,situps
2,23,69,0,1,0,situps
19,39,83,0,2,-1,situps
3,23,80,0,0,-1,situps
-13,30,73,0,4,0,situps
-34,20,28,0,1,-2,situps
-6,6,22,0,2,0,situps
-18,2,19,0,0,0,situps
-1,3,13,0,2,-1,situps
10,-11,-4,0,2,0,situps
-2,3,-7,0,-1,1,situps
5,4,7,0,1,0,situps
23,0,-3,0,1,0,situps
-24,-8,-10,0,-1,-1,situps
29,-6,-4,0,0,1,situps
-20,-6,-7,0,0,0,situps
10,-6,-9,0,0,0,situps
3,-6,-13,0,0,0,situps
5,-16,-22,0,0,-1,situps
0,-39,-37,0,1,0,situps
4,-43,-65,0,-2,2,situps
21,-15,-53,0,-2,1,situps
-4,-29,-51,0,-1,1,situps
20,-23,-59,0,1,-1,situps
-11,-12,-49,0,-4,0,situps
-37,-13,-27,0,-3,1,situps
15,-15,-22,0,1,2,situps
-54,-13,-26,0,-2,-1,situps
5,-2,-23,0,-1,0,situps
-53,2,-22,0,-2,0,situps
-12,18,-19,0,-1,1,situps
4,8,-7,0,0,0,situps
-26,3,-4,0,-1,0,situps
10,3,12,0,0,1,situps
6,10,3,0,-1,-1,situps
-3,17,11,0,-1,1,situps
12,6,17,0,0,-1,situps
-4,3,25,0,0,1,situps
23,12,27,0,1,-1,situps
6,12,29,0,0,1,situps
6,17,47,0,0,-1,situps
27,33,40,0,1,0,situps
-31,-2,63,0,0,-2,situps
-5,17,69,0,0,0,situps
5,24,77,0,1,0,situps
31,31,78,0,3,-2,situps
-22,20,42,0,2,-1,situps
-1,12,33,1,1,0,situps
-13,22,35,0,1,0,situps
-4,4,38,1,3,-2,situps
-2,-5,-9,0,2,-1,situps
20,-11,0,1,1,0,situps
-12,2,0,0,-1,-1,situps
17,-1,-3,0,2,0,situps
2,-9,0,0,-1,0,situps
-2,0,-8,0,0,1,situps
12,2,-5,0,0,0,situps
15,-2,-3,0,0,0,situps
-12,-8,-10,0,0,0,situps
15,-10,-12,0,0,0,situps
5,-13,-26,0,0,0,situps
21,-17,-32,0,0,0,situps
8,-35,-56,0,0,-1,situps
17,-44,-68,0,-1,0,situps
16,-27,-57,0,-2,2,situps
35,-41,-61,0,-1,-1,situps
-6,-32,-65,0,-1,2,situps
-10,-16,-44,0,-3,0,situps
4,-9,-32,0,-1,0,situps
-38,-36,-22,0,-1,0,situps
-44,-31,-27,0,-1,0,situps
-22,-9,-23,0,-2,2,situps
1,8,-17,0,0,1,situps
6,14,-22,0,-2,1,situps
0,-2,1,0,0,0,situps
-7,7,3,0,-1,0,situps
-6,-6,10,0,0,0,situps
-7,11,14,0,0,0,situps
11,15,21,0,0,0,situps
-22,16,31,0,0,0,situps
4,28,30,0,0,-1,situps
-49,12,47,0,0,0,situps
23,53,39,0,-1,-1,situps
-4,30,61,0,1,-1,situps
24,34,80,0,-1,0,situps
9,22,81,0,3,-1,situps
1,13,61,0,2,0,situps
-3,23,58,0,1,0,situps
9,27,45,0,3,-1,situps
4,5,26,0,3,-2,situps
-4,-12,-1,0,2,0,situps
-5,-6,-7,0,-1,-1,situps
14,-6,11,0,1,1,situps
-9,-4,-1,0,0,-1,situps
16,2,-8,0,1,1,situps
-2,-8,3,0,0,0,situps
-2,0,-3,0,0,0,situps
-10,-8,-2,0,0,0,situps
12,-5,-11,0,1,0,situps
-3,-7,-14,0,-1,0,situps
12,-12,-13,0,1,0,situps
-2,-9,-27,0,0,0,situps
-4,-45,-44,0,-1,0,situps
14,-54,-72,-1,0,0,situps
-30,-59,-65,1,-3,2,situps
66,-7,-39,0,-1,1,situps
19,-31,-66,0,0,0,situps
-44,-34,-50,1,-2,2,situps
-25,-4,-37,0,-3,1,situps
12,-6,-31,0,0,0,situps
7,-10,-35,0,-2,-1,situps
-84,-13,-13,1,-1,1,situps
3,-11,-14,0,-1,1,situps
-10,-2,-19,0,0,0,situps
17,14,-18,0,0,1,situps
-18,-5,-3,0,-2,0,situps
-1,-3,4,0,1,1,situps
-8,-2,8,0,-1,0,situps
63,7,20,0,0,1,situps
19,6,19,0,-1,0,situps
37,17,22,0,2,0,situps
-11,-7,42,0,0,-1,situps
17,21,34,0,1,0,situps
-36,15,41,0,0,1,situps
27,45,53,0,1,-1,situps
-15,39,50,0,1,0,situps
29,50,62,0,1,-1,situps
9,37,55,0,1,-1,situps
-27,19,53,0,2,-1,situps
0,26,19,0,2,0,situps
-23,8,24,0,1,-1,situps
-13,11,9,0,1,0,situps
-36,7,27,0,1,-1,situps
-4,-1,12,0,1,-2,situps
10,-11,-8,0,1,1,situps
4,-5,1,0,-1,0,situps
7,6,8,0,1,0,situps
12,0,0,0,0,-1,situps
14,-4,-5,0,1,1,situps
-5,-9,0,0,0,-1,situps
16,3,-9,0,0,1,situps
3,-11,-4,0,0,0,situps
19,-12,-21,0,0,0,situps
-2,-32,-33,0,0,0,situps
34,-32,-55,0,-1,0,situps
-31,-37,-46,0,-2,1,situps
71,-22,-64,0,0,1,situps
-24,-31,-59,0,-2,0,situps
43,-31,-42,0,-1,0,situps
-30,-40,-40,0,-1,0,situps
-37,-42,-39,1,-1,1,situps
-39,-16,-22,0,-2,2,situps
-2,10,-25,0,-1,0,situps
-50,-11,-12,0,-1,1,situps
42,1,-23,0,1,1,situps
-7,7,-17,0,-2,-1,situps
-19,4,-7,0,0,1,situps
-8,10,-10,0,-1,1,situps
4,14,2,0,-1,-1,situps
-2,10,9,0,0,1,situps
21,28,13,0,-1,-1,situps
3,14,18,0,0,0,situps
22,23,22,0,-1,0,situps
17,14,24,0,1,-1,situps
-3,12,32,0,-1,0,situps
38,34,47,0,1,0,situps
-4,17,42,0,1,-1,situps
19,28,53,0,1,0,situps
-7,25,56,0,0,0,situps
20,30,48,0,2,-1,situps
-29,23,52,0,0,0,situps
18,36,49,0,3,-1,situps
-29,24,37,0,1,-1,situps
4,6,13,1,3,-3,situps
7,-11,-15,0,1,0,situps
-20,-7,2,0,-2,-1,situps
2,1,12,0,3,0,situps
10,4,-7,0,0,0,situps
9,-9,-1,0,0,0,situps
5,-7,-3,0,0,0,situps
-6,-3,-11,0,0,-1,situps
16,-8,-1,0,0,0,situps
-10,-15,-12,0,0,0,situps
7,-20,-19,0,0,0,situps
-7,-28,-36,0,0,0,situps
-39,-52,-44,0,-2,1,situps
26,-19,-46,0,0,2,situps
1,-32,-54,0,0,0,situps
35,-29,-63,0,-2,1,situps
3,-19,-55,0,-1,1,situps
1,-9,-38,0,-1,1,situps
0,-22,-37,0,-2,-1,situps
5,-17,-28,0,1,1,situps
-104,-20,3,-1,0,1,situps
17,0,-29,0,-1,1,situps
-18,1,-16,0,-1,1,situps
7,21,-19,0,-2,0,situps
-11,-2,-4,0,-2,0,situps
11,-4,4,0,0,0,situps
-19,-7,9,0,-1,0,situps
-6,0,1,0,0,1,situps
24,14,-1,0,0,-1,situps
-19,1,8,0,-1,0,situps
14,16,15,0,0,-1,situps
-23,4,26,0,-1,0,situps
22,36,29,0,0,0,situps
-4,30,32,0,1,0,situps
38,42,40,0,0,-1,situps
-9,20,48,0,1,-1,situps
15,18,53,0,0,-1,situps
16,25,52,0,1,0,situps
13,32,63,0,1,-1,situps
15,30,51,-1,1,0,situps
-10,18,39,0,2,-2,situps
94,-31,19,-1,3,3,situps
43,-41,11,0,-5,-4,situps
179,-17,9,2,-1,0,situps
76,12,17,-1,-2,-1,situps
204,-76,7,-2,2,2,situps
60,-21,-2,0,3,0,situps
20,3,-13,0,2,-1,situps
73,16,-2,-2,-2,0,situps
-10,51,11,-2,4,2,situps
-141,105,-23,-2,1,2,situps
-87,102,-6,-4,-8,0,situps
-104,44,-37,-1,-1,5,situps
6,30,-37,1,-9,3,situps
30,6,-60,0,3,-2,situps
16,-1,-58,5,3,-2,situps
9,-4,-23,7,5,1,situps
-19,20,-5,7,4,-2,situps
1,4,4,-3,3,3,situps
1,3,5,-2,3,2,situps
-2,0,1,-2,2,2,situps
-1,-1,-2,-1,2,1,situps
2,-1,2,-1,1,1,situps
1,-1,2,-1,2,1,situps
0,-1,3,-1,1,1,situps
1,2,3,-1,1,1,situps
-1,-2,3,0,1,1,situps
0,0,0,0,1,0,situps
-1,-4,-3,0,0,0,situps
1,-1,-1,0,0,0,situps
1,-4,0,0,0,0,situps
2,-1,1,0,0,0,situps
0,0,0,0,0,0,situps
0,0,-2,0,0,0,situps
1,0,0,0,0,0,situps
1,0,1,0,0,0,situps
1,4,2,0,0,0,situps
0,-3,0,0,0,0,situps
1,3,0,0,0,0,situps
0,-2,3,0,0,0,situps
1,2,-3,0,0,0,situps
1,0,3,0,0,0,situps
2,2,1,0,0,0,situps
2,1,1,0,0,0,situps
2,-1,1,0,0,0,situps
1,2,-1,0,0,0,situps
2,0,3,0,0,0,situps
1,2,0,0,0,0,situps
1,0,0,0,0,0,situps
0,0,-1,0,0,0,situps
3,2,-3,0,0,0,situps
2,1,-2,0,0,0,situps
0,11,-67,0,-3,0,situps
-16,2,-56,0,-1,1,situps
-18,9,-41,0,-2,0,situps
-31,1,-38,0,-2,0,situps
-22,3,-28,1,-1,0,situps
-17,1,-19,0,-1,0,situps
-12,16,-21,0,0,0,situps
-22,12,-14,0,-1,-1,situps
-3,10,-8,0,0,-1,situps
-7,-1,-1,0,0,0,situps
-17,7,2,0,-1,0,situps
-2,5,3,0,-1,-1,situps
-7,-6,6,0,0,0,situps
-1,15,7,0,0,0,situps
-1,-8,11,0,0,0,situps
6,-6,12,0,0,0,situps
11,-9,17,0,0,0,situps
18,-18,20,0,0,0,situps
31,-20,28,0,0,0,situps
35,-13,43,0,0,1,situps
45,1,61,0,0,0,situps
97,-7,59,0,0,1,situps
114,16,85,-1,0,1,situps
409,-50,-32,2,2,-4,situps
292,40,-39,2,14,-1,situps
6,33,-17,-3,-1,-5,situps
-60,-36,-58,0,1,0,situps
-100,-35,-70,0,-2,3,situps
-34,-1,-73,-1,-1,2,situps
-13,-3,-74,0,-1,0,situps
-5,-6,-66,1,-1,2,situps
-6,1,-53,1,-3,2,situps
-15,-12,-36,1,-3,1,situps
-9,8,-45,0,-1,0,situps
-25,-8,-30,0,0,0,situps
-1,-1,-23,0,0,0,situps
-9,2,-19,0,0,0,situps
-23,-8,-10,0,-1,0,situps
-15,11,-7,0,0,0,situps
-5,12,1,0,0,0,situps
-9,-6,2,0,0,0,situps
4,9,2,0,0,0,situps
0,-17,14,0,0,-1,situps
-5,-22,16,0,0,1,situps
11,5,18,-1,0,-1,situps
9,-26,40,0,1,1,situps
27,12,42,0,0,0,situps
13,-4,73,0,0,0,situps
10,-3,97,0,0,1,situps
28,28,95,0,1,0,situps
18,25,80,-1,1,-1,situps
2,-5,30,0,3,0,situps
-5,-9,-30,0,2,0,situps
-3,-9,-60,0,0,1,situps
12,-1,-71,0,-1,0,situps
8,-6,-62,1,-1,1,situps
11,6,-73,0,1,-1,situps
-19,-30,-54,0,1,1,situps
-14,-2,-46,0,-1,0,situps
-4,-11,-37,0,0,0,situps
-12,-6,-28,0,-2,1,situps
-27,-7,-21,1,-2,0,situps
-19,13,-18,0,0,0,situps
-16,-1,-11,0,-1,-1,situps
-16,-4,-6,0,-1,0,situps
-13,-6,0,0,-1,0,situps
-7,-11,6,0,-1,0,situps
-7,-15,8,0,0,0,situps
3,-11,11,0,0,0,situps
6,2,12,0,0,0,situps
5,-9,28,1,0,1,situps
22,12,31,0,0,0,situps
10,3,54,0,0,0,situps
23,10,72,0,0,0,situps
13,13,97,-1,2,0,situps
23,22,95,0,2,0,situps
24,32,62,-1,2,-1,situps
-10,-16,19,-1,0,-1,situps
-2,-1,-21,0,2,0,situps
4,-10,-77,0,-1,1,situps
5,-10,-70,0,-1,0,situps
11,-19,-72,0,3,0,situps
-4,-15,-60,0,0,1,situps
4,-3,-57,-1,1,0,situps
-10,-5,-42,0,-2,0,situps
-15,-2,-47,0,-2,-1,situps
-12,-6,-25,0,-2,0,situps
-8,15,-22,0,0,0,situps
-11,-7,-10,0,0,0,situps
-13,-6,-4,1,-1,0,situps
-10,2,-1,0,-2,0,situps
-4,-10,2,1,-1,0,situps
-5,10,-3,1,-1,0,situps
-10,-27,15,0,-1,-1,situps
-3,-8,9,1,0,1,situps
9,12,11,0,0,-1,situps
8,-14,22,0,0,0,situps
16,2,32,0,0,1,situps
11,-3,56,0,1,0,situps
11,-7,67,0,1,0,situps
11,1,90,0,1,1,situps
14,22,96,0,1,0,situps
21,27,86,-1,2,-1,situps
12,13,23,0,4,-1,situps
-4,-7,-33,-1,1,0,situps
4,-16,-51,0,1,1,situps
3,-14,-59,0,-2,0,situps
10,-7,-62,-1,1,-1,situps
7,-5,-68,1,-2,1,situps
-15,-21,-55,-1,1,0,situps
-12,-23,-46,0,0,-1,situps
-9,-8,-39,0,0,-1,situps
-8,-3,-34,0,-1,0,situps
-12,8,-25,1,-2,0,situps
-6,7,-11,0,-1,0,situps
-4,10,-10,-1,0,0,situps
-15,4,-7,1,-1,0,situps
1,26,-10,0,-1,0,situps
-17,1,0,0,-1,0,situps
0,-3,1,0,-1,0,situps
-3,-2,2,0,0,0,situps
3,-14,6,0,0,0,situps
-12,-7,7,0,0,0,situps
0,-6,9,0,0,0,situps
4,-12,19,0,0,0,situps
-3,-21,34,0,-1,0,situps
14,-12,48,1,0,1,situps
22,8,64,0,1,0,situps
-4,-6,105,0,0,0,situps
26,34,95,0,1,0,situps
29,38,67,-1,3,0,situps
-15,-22,21,0,1,0,situps
-11,-21,-29,-1,3,-1,situps
10,-6,-73,0,2,0,situps
-6,-7,-64,0,-3,0,situps
11,18,-73,1,-1,0,situps
5,-11,-62,-1,1,-1,situps
-17,0,-57,1,-1,1,situps
-33,-15,-41,0,-1,0,situps
-16,28,-42,0,1,0,situps
-26,6,-18,-1,0,-1,situps
-3,7,-20,0,0,0,situps
-12,4,-12,0,-1,0,situps
0,13,-2,1,-2,0,situps
1,22,0,0,1,0,situps
-14,3,4,0,-1,-1,situps
0,3,-3,0,0,1,situps
-13,-10,4,0,0,-1,situps
6,-9,8,1,-1,1,situps
6,6,9,0,-1,0,situps
0,-18,21,0,0,0,situps
26,8,18,0,0,0,situps
10,-20,38,0,0,-1,situps
20,-13,52,0,0,1,situps
24,1,68,0,1,0,situps
3,-21,101,0,0,0,situps
20,15,100,0,2,1,situps
10,4,67,-1,4,-1,situps
-1,1,30,-1,2,0,situps
-2,-2,-31,0,1,0,situps
-7,-19,-75,0,0,1,situps
16,15,-81,0,0,0,situps
-6,-12,-65,0,-3,0,situps
7,12,-60,0,-1,1,situps
-3,5,-68,1,-3,0,situps
-15,-4,-49,0,-1,0,situps
-3,-5,-44,1,1,1,situps
-4,9,-25,0,1,0,situps
-17,-1,-22,1,-1,0,situps
-16,18,-19,0,-1,0,situps
-14,21,-7,0,-1,-1,situps
-10,9,-1,0,-1,0,situps
7,-1,3,0,0,0,situps
1,-20,4,0,0,0,situps
-5,-7,-2,0,0,1,situps
-5,-4,-2,0,0,0,situps
-9,-21,6,0,0,0,situps
-9,-1,5,0,0,0,situps
-1,5,5,0,0,-1,situps
-11,-25,21,0,0,0,situps
19,16,23,0,1,0,situps
-3,-13,49,0,0,0,situps
22,-5,72,0,0,1,situps
26,9,99,0,1,0,situps
27,10,94,-1,1,0,situps
16,6,80,-1,2,0,situps
-9,-26,24,0,5,0,situps
-5,-12,-49,-1,1,-1,situps
4,1,-73,1,-3,1,situps
6,-1,-67,0,-1,0,situps
-11,12,-66,1,-2,1,situps
2,4,-51,0,-1,0,situps
-25,1,-46,0,-2,-1,situps
-1,-15,-33,0,0,1,situps
7,-3,-31,-1,1,1,situps
-5,4,-14,1,-1,-1,situps
2,2,-8,0,0,0,situps
-9,-2,-11,0,0,0,situps
-9,-2,-1,0,0,1,situps
-3,18,-8,0,0,0,situps
-3,17,-3,0,-1,-1,situps
0,5,-2,0,0,0,situps
-6,7,5,0,-1,0,situps
1,21,4,0,0,0,situps
2,1,12,0,0,-1,situps
5,6,16,0,1,0,situps
6,-7,27,0,0,-1,situps
14,-14,38,0,0,0,situps
13,-1,54,0,0,0,situps
5,-10,77,0,1,0,situps
13,11,92,0,1,0,situps
17,13,94,0,1,0,situps
0,-5,73,0,3,-1,situps
-2,-7,-4,0,3,0,situps
-5,-11,-61,0,2,0,situps
4,-5,-85,0,0,0,situps
-4,-5,-63,0,-1,0,situps
1,-3,-69,0,-1,-1,situps
1,3,-55,0,-1,1,situps
-14,-12,-44,1,-1,0,situps
-15,-4,-32,1,-3,0,situps
-14,-7,-19,0,-2,0,situps
